,Unnamed: 0,doc_id,para_id,sentence_id,author,sentence,sadness,anger,anticipation,fear,surprise,disgust,joy,trust
23440,23440,9Db,9Db_237,9Db_237_sent1,Q,"  Do you think there’s a kind of diversity that matters which can’t be measured, like you can’t regulate it in terms of targets or voters?",1,1,1,1,1,1,1,1
23441,23441,9Db,9Db_238,9Db_238_sent0,A,"Which can’t be measured, not sure what -",0,0,1,1,1,1,1,1
23442,23442,9Db,9Db_239,9Db_239_sent0,Q,"So we’re looking at regulation of boards in terms of diversity, I know you use your head hunters to get people for a cultural fit for example, it would be very hard to set targets to support that wouldn’t it, like the government pass regulation?",1,1,1,1,1,1,1,1
23443,23443,9Db,9Db_24,9Db_24_sent0,A,Yes,0,0,0,0,0,1,1,1
23444,23444,9Db,9Db_240,9Db_240_sent0,A,"Yeah, absolutely",0,1,1,0,1,0,1,1
23445,23445,9Db,9Db_240,9Db_240_sent1,A," I think the targets come from a company experience, just like I said, that they naturally bring on board more women",0,0,1,0,0,1,1,1
23446,23446,9Db,9Db_240,9Db_240_sent2,A, I think that’s also come about through the generations there’s more and more women who have got that education experience as well,0,0,1,0,0,1,1,1
23447,23447,9Db,9Db_240,9Db_240_sent3,A,  So it’s been a natural progression in any case underlying with education,0,0,1,0,0,1,1,1
23448,23448,9Db,9Db_240,9Db_240_sent4,A,"  So there’s just been more and more women come through which have been given those opportunities, whereas before the mum stayed at home and they didn’t have that sort of thing",0,1,1,1,1,1,1,1
23449,23449,9Db,9Db_240,9Db_240_sent5,A,"  So I think it’s a transition of something which is happening in the education sector in any case, and it’s to necessarily forced upon them, it’s just a natural progression",0,0,1,1,0,1,1,1
23450,23450,9Db,9Db_241,9Db_241_sent0,Q,That’s right,0,0,1,0,0,1,1,1
23451,23451,9Db,9Db_241,9Db_241_sent1,Q, So it would be unfair in fact if we didn’t have equality,1,1,0,0,1,1,1,1
23452,23452,9Db,9Db_242,9Db_242_sent0,A,Yes,0,0,0,0,0,1,1,1
23453,23453,9Db,9Db_242,9Db_242_sent1,A, If you were a firm that 70-80% are all men there’d be something wrong I would –,1,1,1,1,1,1,1,1
23454,23454,9Db,9Db_243,9Db_243_sent0,Q,"Yeah, but it might be wrong at the education system rather than – it might be that no women go into engineering",1,1,1,1,1,1,1,1
23455,23455,9Db,9Db_244,9Db_244_sent0,A,"Yeah well that could be right too, they may not be in that field",0,0,1,1,1,1,1,1
23456,23456,9Db,9Db_244,9Db_244_sent1,A,  I’m just trying to think – plumbers,1,1,1,1,1,1,1,1
23457,23457,9Db,9Db_245,9Db_245_sent0,Q,Yeah plumbers and engineering and mining and stuff there’s fewer women,0,1,1,1,0,1,1,1
23458,23458,9Db,9Db_245,9Db_245_sent1,Q,  Coming along,1,1,1,1,1,1,1,1
23459,23459,9Db,9Db_246,9Db_246_sent0,A,Yeah,0,0,0,0,0,0,1,1
23460,23460,9Db,9Db_247,9Db_247_sent0,Q,"Okay, so the final question is looking 10 years into the future now how would you like to see diversity of Australian boards?",0,0,1,1,1,0,1,1
23461,23461,9Db,9Db_248,9Db_248_sent0,A,"In 10 years?  Well I don’t see it changing much from what it currently is, and when I say currently I think in the last three or four years it’s really got into that perspective where boards are balancing more on the gender through what we just discussed",0,0,1,1,1,1,1,1
23462,23462,9Db,9Db_248,9Db_248_sent1,A,  It’s just a natural progression of women in fields that men are in now and come in,0,0,1,0,1,1,1,1
23463,23463,9Db,9Db_248,9Db_248_sent2,A, So I can’t see it changing that much because we’re already there,1,0,1,1,1,1,1,1
23464,23464,9Db,9Db_249,9Db_249_sent0,Q,"What about going back to the global financial crisis and the conversation we had around crisis, wake up, we don’t know enough about America and their systems, we don’t know enough about whatever else contributed to that crisis where we were caught on our back feet and we lost a lot",1,1,1,1,1,1,1,1
23465,23465,9Db,9Db_249,9Db_249_sent1,Q,  So what about that kind of diversity that you said well now you’d have people who are experienced with the American financial system on board,0,1,1,0,1,1,1,1
23466,23466,9Db,9Db_249,9Db_249_sent2,Q,"  So not just gender, now we’re talking all the other sorts of diversity; the skills and backgrounds and experience",0,1,1,0,0,1,1,1
23467,23467,9Db,9Db_25,9Db_25_sent0,Q,"- responsible investment, socially responsible -",0,0,0,0,0,0,1,1
23468,23468,9Db,9Db_250,9Db_250_sent0,A,What else could change?,0,0,1,1,1,1,1,1
23469,23469,9Db,9Db_251,9Db_251_sent0,Q,"Yeah, in 10 years time what do you think with that sort of broadened understanding where are we heading?",0,0,1,1,1,1,1,1
23470,23470,9Db,9Db_252,9Db_252_sent0,A,"I think it’s more of a world market, so you’ve got to be more familiar with world markets",0,0,1,0,0,0,1,1
23471,23471,9Db,9Db_252,9Db_252_sent1,A,"  But I’m talking in the larger companies, not necessarily a local company",1,0,1,1,1,0,1,1
23472,23472,9Db,9Db_252,9Db_252_sent2,A," But even so, even if it’s local it certainly is a world market and you’ve got to be more familiar with what’s going on in economies and things like that, and you’ve got to be conscious of all that and how it affects your business",0,0,1,1,0,0,1,1
23473,23473,9Db,9Db_252,9Db_252_sent3,A,  So I think you’ve probably just got to become more worldly as to the economics and what’s transitioning in the world in terms of trends because it’s going to affect you in some way or another,0,0,1,0,0,0,1,1
23474,23474,9Db,9Db_252,9Db_252_sent4,A,"  How do you get that?  Well you can research it online these days and become aware, you can go and see it firsthand in a country somewhere, but certainly the world is one and we’re affected on a daily basis by what’s happening over the other side of the world somewhere and you’ve got to be up with it and more familiar with it",0,0,1,1,1,0,1,1
23475,23475,9Db,9Db_253,9Db_253_sent0,A,"So someone who’s into that and someone who experiences that on a day to day would be more likely to be promoted I suppose, someone who shows experience in that field",0,0,1,0,0,0,1,1
23476,23476,9Db,9Db_254,9Db_254_sent0,Q,"We talked about Zoom technology and things like that, that boards might actually have members from different countries and they meet using technology so you don’t have to all fly",1,1,1,1,1,1,1,1
23477,23477,9Db,9Db_254,9Db_254_sent1,Q,  So that would be a very different looking board –,1,0,1,1,1,1,1,1
23478,23478,9Db,9Db_255,9Db_255_sent0,A,Yes,0,0,0,0,0,1,1,1
23479,23479,9Db,9Db_255,9Db_255_sent1,A,"  Look, no doubt there are big large international companies that are Australian based that you must have someone from overseas where they have investments represented, because if you don’t have that then you don’t have the firsthand knowledge of the economy and the firsthand experience of what your investors are thinking",0,0,1,1,1,1,1,1
23480,23480,9Db,9Db_255,9Db_255_sent2,A, So certainly for big companies - I think I said before you shouldn’t have an overseas director but with those big companies most definitely you have to because they bring that perspective of their local market to the board level,0,0,1,0,0,1,1,1
23481,23481,9Db,9Db_255,9Db_255_sent3,A,  From that perspective you’ve got to be more worldly I think in your attitude and your knowledge as a board member,0,1,1,0,1,1,1,1
23482,23482,9Db,9Db_256,9Db_256_sent0,Q,"Do you think government, it might be law, institutions like the law and banking needs to do something to facilitate this future?",0,0,1,1,1,1,1,1
23483,23483,9Db,9Db_257,9Db_257_sent0,A,Not necessarily,1,0,1,1,1,1,1,1
23484,23484,9Db,9Db_257,9Db_257_sent1,A,  I think the world is so small how everybody travels I think they do it on their own accord,1,1,1,1,0,1,1,1
23485,23485,9Db,9Db_258,9Db_258_sent0,Q,"It’s done anyway, yeah",0,0,0,0,0,0,1,1
23486,23486,9Db,9Db_259,9Db_259_sent0,A,"From what I can see is that the younger executives of the world, many of them work overseas when they’re younger while they’re travelling and they go and work somewhere and then come back after a few years",0,0,1,1,1,1,1,1
23487,23487,9Db,9Db_259,9Db_259_sent1,A,  So I think it’s something that’s done in their own time and you don’t necessarily have to promote it,1,0,1,0,1,1,1,1
23488,23488,9Db,9Db_259,9Db_259_sent2,A,  I think the younger ones see that in any case,0,0,1,1,1,0,1,1
23489,23489,9Db,9Db_259,9Db_259_sent3,A,  Just about everybody travels these days and they travel when they’re young so they become familiar with more worldly affairs than they used to be,0,0,1,1,1,1,1,1
23490,23490,9Db,9Db_259,9Db_259_sent4,A,  So I think that’s naturally occurring in any case,0,0,1,1,0,1,1,1
23491,23491,9Db,9Db_26,9Db_26_sent0,A,"All those sorts of things, yeah",0,0,1,0,1,1,1,1
23492,23492,9Db,9Db_26,9Db_26_sent1,A,"  With IT coming in and cyber security and all that sort of thing and sustainability, these sorts of things going round the woodwork as well",0,1,1,0,1,1,1,1
23493,23493,9Db,9Db_26,9Db_26_sent2,A,  The odd thing to do with climate change and what does your company do with refuse removal in my case and how does that get recycled and things like that,1,1,1,1,1,1,0,1
23494,23494,9Db,9Db_26,9Db_26_sent3,A,"  So I think that’s how it evolved, but I think it was a slow process",0,0,1,1,1,1,1,1
23495,23495,9Db,9Db_260,9Db_260_sent0,Q,And there are no Australian laws that interfere with this global engaged board?  Not that you’re aware of?,1,1,1,1,1,1,1,1
23496,23496,9Db,9Db_261,9Db_261_sent0,A,Not that I’m aware of but it could’ve changed in the last two years for all I know but it’s just I’ve been retired,1,0,1,1,1,1,1,1
23497,23497,9Db,9Db_261,9Db_261_sent1,A,"  I think generally speaking most Australian companies only invest in companies where they know they can identify with their own local laws there which is similar to ours, I’m not saying all of them",0,0,1,0,0,1,1,1
23498,23498,9Db,9Db_261,9Db_261_sent2,A,"  There was a lot of scepticism about going into China initially, but they’ve recently become more westernised in their approach, but there’s still companies that wouldn’t invest in China just yet",1,1,1,1,1,1,1,1
23499,23499,9Db,9Db_261,9Db_261_sent3,A,"  The more westernised and aligned that overseas countries are in the same mentality around governances and things like that, I think that’s just a worldly thing and people would become accustomed to it in any case, be more lenient about it",0,0,1,0,0,1,1,1
23500,23500,9Db,9Db_262,9Db_262_sent0,Q,This is so interesting,0,0,0,0,1,1,1,1
23501,23501,9Db,9Db_262,9Db_262_sent1,Q,"  This is the last question, I promise I’m going to let you go",0,1,1,0,0,1,1,1
23502,23502,9Db,9Db_262,9Db_262_sent2,Q,"  From an Australian board perspective, let’s say going to China major investment opportunities happening there probably well into the future, the expectation is that they adopt a western type governance framework so that we can engage as Australian –",0,0,1,0,0,0,1,1
23503,23503,9Db,9Db_263,9Db_263_sent0,A,Yes,0,0,0,0,0,1,1,1
23504,23504,9Db,9Db_264,9Db_264_sent0,Q,"So diversity doesn’t extend to, “Okay, we will learn to play the rules of Confuciun whatever” –",0,0,1,0,0,1,1,1
23505,23505,9Db,9Db_265,9Db_265_sent0,A,Yeah,0,0,0,0,0,0,1,1
23506,23506,9Db,9Db_266,9Db_266_sent0,Q,“You really have to fit in with our governance frameworks,0,0,0,0,0,1,1,1
23507,23507,9Db,9Db_266,9Db_266_sent1,Q,”,1,0,1,0,1,1,1,1
23508,23508,9Db,9Db_267,9Db_267_sent0,A,"Well yeah, it’s got to work both ways obviously, and if you’re a publically listed company you’ve still got to be compliant with all the regulations here which take into consideration what interaction you do overseas",0,0,0,0,0,0,1,1
23509,23509,9Db,9Db_267,9Db_267_sent1,A, It’s still got to be aligned with Australia –,0,0,1,0,0,0,1,1
23510,23510,9Db,9Db_268,9Db_268_sent0,Q,"With our laws, yeah",0,0,0,0,0,1,1,1
23511,23511,9Db,9Db_269,9Db_269_sent0,A,With our laws,0,0,1,1,0,1,1,1
23512,23512,9Db,9Db_269,9Db_269_sent1,A," As I said there’s a lot of companies that wouldn’t go to China but a lot more do now because – that’s the same with Japan once upon a time, after the war no one would go there but now you do",0,0,1,0,0,1,1,1
23513,23513,9Db,9Db_269,9Db_269_sent2,A,"  So I think things are changing in that way and it’s just becoming a more worldly market overall and you’ve got to be aware of what’s going on around you everywhere, not just in your home country",0,0,1,0,0,0,1,1
23514,23514,9Db,9Db_27,9Db_27_sent0,Q,So how important do you think it is to have a diverse board?  Let’s say 10 is extremely important and one is not important at all where would you put it?,0,0,1,1,1,1,1,1
23515,23515,9Db,9Db_270,9Db_270_sent0,Q,"I think globalisation is a very nice line to finish on which you just finished on, that’s so good",0,1,0,0,1,1,1,1
23516,23516,9Db,9Db_270,9Db_270_sent1,Q,  So unless you have any final comments you’d like to make on board diversity?,0,0,1,0,1,0,1,1
23517,23517,9Db,9Db_271,9Db_271_sent0,A,No,1,1,1,1,1,1,1,1
23518,23518,9Db,9Db_271,9Db_271_sent1,A," What I did bring, and I don’t know whether you’re aware of these things –",0,0,1,1,1,1,1,1
23519,23519,9Db,9Db_272,9Db_272_sent0,Q,Probably not,1,0,1,1,1,1,1,1
23520,23520,9Db,9Db_273,9Db_273_sent0,A,Have you seen these skills metrics reports?,0,1,1,1,1,1,1,1
23521,23521,9Db,9Db_274,9Db_274_sent0,Q,No I haven't but I’ve heard about them,0,0,1,1,1,0,1,1
23522,23522,9Db,9Db_275,9Db_275_sent0,A,"This is the last one that I did and I just wanted to show you the types of questions that you – yes, no and a score and all that",0,0,1,1,1,0,1,1
23523,23523,9Db,9Db_276,9Db_276_sent0,Q,Brilliant,0,1,0,0,1,1,1,1
23524,23524,9Db,9Db_276,9Db_276_sent1,Q,  Would I be able to have that or is that private?,0,0,1,1,1,1,1,1
23525,23525,9Db,9Db_277,9Db_277_sent0,A,"It’s not private, no it was up – let me just double check",0,0,1,1,1,0,1,1
23526,23526,9Db,9Db_277,9Db_277_sent1,A,  I think it’s –,1,0,1,0,1,0,1,1
23527,23527,9Db,9Db_278,9Db_278_sent0,Q,No names on it?,0,0,1,0,1,1,1,1
23528,23528,9Db,9Db_279,9Db_279_sent0,A,No I’m pretty sure they said it was up on the website so they could see because this is the final summary of it,1,0,1,1,1,0,0,0
23529,23529,9Db,9Db_279,9Db_279_sent1,A,  But that’s the type of question we had,1,0,1,1,1,1,1,1
23530,23530,9Db,9Db_28,9Db_28_sent0,A,I’d have to say nine,0,0,1,1,1,0,1,1
23531,23531,9Db,9Db_28,9Db_28_sent1,A,  I mean if you can describe to me what you mean by diversity that would help me a bit,0,0,1,0,0,0,1,1
23532,23532,9Db,9Db_280,9Db_280_sent0,Q,"This is what you’re talking about, the head hunters used to screen people and then you guys –",1,1,1,1,1,1,1,1
23533,23533,9Db,9Db_281,9Db_281_sent0,A,"No, no, this is what we as an existing board – about every two years you go through and see whether the board’s up to scratch or not –",1,0,1,1,1,1,1,1
23534,23534,9Db,9Db_282,9Db_282_sent0,Q,"To analyse your capacity, your skills",0,1,1,0,1,1,1,1
23535,23535,9Db,9Db_283,9Db_283_sent0,A,Yeah,0,0,0,0,0,0,1,1
23536,23536,9Db,9Db_284,9Db_284_sent0,Q,Is that how it’s used?,0,0,1,1,1,1,1,1
23537,23537,9Db,9Db_285,9Db_285_sent0,A,Yeah,0,0,0,0,0,0,1,1
23538,23538,9Db,9Db_286,9Db_286_sent0,Q,Well if I could – do you want me to check if it’s on the web and if it’s not on the web I can’t use it?,0,0,1,1,1,1,1,1
23539,23539,9Db,9Db_287,9Db_287_sent0,A,Yes if you could do that because I’m pretty sure it’s up on the website but that’s 2017 or something isn't it?,0,0,1,1,1,1,1,1
23540,23540,9Db,9Db_288,9Db_288_sent0,Q,I’ll look for it on the web and if it’s not there then I know I can’t use it,0,0,1,1,1,1,1,1
